room_avg_temp,room_max_temp,room_min_temp,room_std_temp,room_avg_speed,room_max_speed,machine_machine_1_box_temp,machine_machine_1_surround_temp,machine_machine_2_box_temp,machine_machine_2_surround_temp,machine_machine_3_box_temp,machine_machine_3_surround_temp,machine_machine_4_box_temp,machine_machine_4_surround_temp,machine_machine_6_box_temp,machine_machine_6_surround_temp,sim_ambient_mean,sim_ambient_median,ambient_cell_count,human_count,frame,sim_time_s,sim_time_min,real_datetime,timestamp,ambient_temp_mean_c,background_pixels,background_confidence,date,time
20.60369589942073,25.23527294372361,20.507681159003482,0.33684239460582216,0.0,0.0,,20.78514242661884,24.536312103271484,21.36071703623773,23.375018530310495,21.184905529929647,22.01063409575112,20.877853371873385,22.053262965689477,20.91747912532726,20.635535237268936,20.586442689436993,7025,0,11,330.0,5.5,2025-04-23 14:34:30,2025-04-23 14:34:30,21.08552932739257,246760.0,0.916669727164046,2025-04-23,14:34:30
20.593324177919477,24.58226313183412,20.505738022931748,0.3049518824459239,0.0,0.0,,20.798244807422336,24.536312103271484,21.340823371532625,23.37501059591112,21.1773960865501,22.010631980444536,20.87076863726761,22.05321477205178,20.90171170783448,20.620659226694382,20.577248570006564,7025,0,12,360.0,6.0,2025-04-23 14:35:00,2025-04-23 14:35:00,21.213069915771484,247545.0,0.9145544875679168,2025-04-23,14:35:00
20.58432656289379,24.536312103271484,20.504286734166545,0.27870471937982205,0.0,0.0,,20.809526681828093,24.536312103271484,21.321819531326533,23.37500444171655,21.17123926186886,22.01062856781448,20.864229965164938,22.053192827856613,20.890754515968606,20.607533029186737,20.56904320742323,7025,0,13,390.0,6.5,2025-04-23 14:35:30,2025-04-23 14:35:30,21.028223037719727,246463.0,0.9162780645573576,2025-04-23,14:35:30
20.57650097568754,24.536312103271484,20.503202662855525,0.2572026979903629,0.0,0.0,,20.819259844251114,24.536312103271484,21.303743445431238,23.37499959776921,21.16604798466697,22.010625347686897,20.858394087117443,22.053178978732106,20.88212260737224,20.59593911394528,20.561822166182317,7025,0,14,420.0,7.0,2025-04-23 14:36:00,2025-04-23 14:36:00,20.96369361877441,245688.0,0.91850334570675,2025-04-23,14:36:00
20.56812872985374,24.513336181640625,20.502392824658266,0.227996231501578,0.0,0.0,,20.82605976012788,24.513336181640625,21.286249459667413,23.059812548410797,21.133489802392702,21.743615526004238,20.830540463990612,21.860306264295552,20.85813749382639,20.58568715246833,20.55527889990349,7025,0,15,450.0,7.5,2025-04-23 14:36:30,2025-04-23 14:36:30,21.048402786254883,246374.0,0.9178680075819688,2025-04-23,14:36:30
20.56202857939449,24.513336181640625,20.501787814099764,0.21252036263260976,0.0,0.0,,20.831748585224553,24.513336181640625,21.26971950982143,23.059779457384483,21.118222430256683,21.743591965064066,20.816229108703983,21.860266198173726,20.84528024271629,20.576610057102638,20.54945822398415,7025,0,16,480.0,8.0,2025-04-23 14:37:00,2025-04-23 14:37:00,21.062931060791016,246700.0,0.91746649523713,2025-04-23,14:37:00
20.557211040150097,24.48879623413086,20.501335808649536,0.20329256578643876,0.0,0.0,,20.837198013574312,24.48879623413086,21.253770382850668,23.101985386139653,21.112148624636156,21.883733959528104,20.81872715338892,21.89317443327389,20.839263466398954,20.56856685784319,20.544219181647037,7025,0,17,510.0,8.5,2025-04-23 14:37:30,2025-04-23 14:37:30,21.170543670654297,247051.0,0.9154796858745764,2025-04-23,14:37:30
20.552627667152986,24.48879623413086,20.500998105507737,0.19359078081195472,0.0,0.0,,20.841943962426107,24.48879623413086,21.238792788203583,23.1019799900547,21.10638910426436,21.88373881390932,20.816823039006692,21.89316847743412,20.833443206066296,20.56143531007016,20.53954356020219,7025,0,18,540.0,9.0,2025-04-23 14:38:00,2025-04-23 14:38:00,21.106788635253903,247094.0,0.9164242024290352,2025-04-23,14:38:00
20.548570259579233,24.50457763671875,20.50074579565238,0.18606720399616938,0.0,0.0,,20.84625908672071,24.50457763671875,21.22501578191486,23.131619279633274,21.104101759077025,21.839700924875775,20.81028770754512,21.918415247152613,20.83049131157934,20.555107272298443,20.53536067662774,7025,0,19,570.0,9.5,2025-04-23 14:38:30,2025-04-23 14:38:30,21.0820426940918,246403.0,0.9178281489064662,2025-04-23,14:38:30
20.545022873307268,24.50457763671875,20.500557283337187,0.1798646384317921,0.0,0.0,,20.850006066933435,24.50457763671875,21.212142382281492,23.131617965163734,21.100948877088854,21.839696484162488,20.805819989852154,21.918413527704793,20.826897591690717,20.549487921868092,20.531634186519316,7025,0,20,600.0,10.0,2025-04-23 14:39:00,2025-04-23 14:39:00,21.10389709472656,246602.0,0.9135487673457636,2025-04-23,14:39:00
20.54226236603488,24.51858329772949,20.500416435016035,0.17717178623053437,0.0,0.0,,20.853814630999885,24.51858329772949,21.200344564921373,23.111239826905084,21.096080545606785,21.908450130831756,20.808096638395607,22.31798739232431,20.858366312750988,20.544496020304813,20.528319874475734,7025,0,21,630.0,10.5,2025-04-23 14:39:30,2025-04-23 14:39:30,21.15488815307617,246995.0,0.9149417245288366,2025-04-23,14:39:30
20.53955868448494,24.51858329772949,20.500311197380157,0.17347072748295198,0.0,0.0,,20.857165965391694,24.51858329772949,21.189345693629168,23.111235702156982,21.092559753351114,21.908453699193736,20.80758703177927,22.318049374744948,20.86928473016812,20.540061185760546,20.525380649535645,7025,0,22,660.0,11.0,2025-04-23 14:40:00,2025-04-23 14:40:00,21.205684661865234,247263.0,0.9158991387712678,2025-04-23,14:40:00
20.536922599748134,24.526952743530277,20.500232565309485,0.1695677578023937,0.0,0.0,,20.861709872297883,24.526952743530277,21.179229865893536,23.16292834421385,21.09425302935462,21.857691178189445,20.802047724648318,21.92087295238965,20.83945143826594,20.536115327727526,20.522743722734734,7025,0,23,690.0,11.5,2025-04-23 14:40:30,2025-04-23 14:40:30,21.102184295654297,246882.0,0.9173201291507684,2025-04-23,14:40:30
20.534760214774895,24.526952743530277,20.500173810983195,0.16711600783702266,0.0,0.0,,20.86582491810063,24.526952743530277,21.169816512290485,23.162931015959234,21.09359965467089,21.857687061013397,20.798813969473642,21.92081643757671,20.828226055655545,20.532598861608523,20.52038077067353,7025,0,24,720.0,12.0,2025-04-23 14:41:00,2025-04-23 14:41:00,21.1369743347168,247377.0,0.9176166968837038,2025-04-23,14:41:00
20.53295474376407,24.54838180541992,20.500129907986384,0.165951334610261,0.0,0.0,,20.8679845605926,24.54838180541992,21.161398415998644,23.163287637174708,21.092481752288595,21.882916116141153,20.798577612494405,21.976991247650187,20.827348835661837,20.529464414424062,20.518237118055776,7025,0,25,750.0,12.5,2025-04-23 14:41:30,2025-04-23 14:41:30,21.123125076293945,247550.0,0.9168489320339326,2025-04-23,14:41:30
20.531280563300385,24.54838180541992,20.500097101057403,0.16449467387995897,0.0,0.0,,20.86971899974089,24.54838180541992,21.153578924748764,23.163287264183506,21.09125290933135,21.882916843975746,20.797566713094607,21.976992274888683,20.82549458635657,20.52666985198673,20.51634546248533,7025,0,26,780.0,13.0,2025-04-23 14:42:00,2025-04-23 14:42:00,21.0914363861084,247697.0,0.918331419032124,2025-04-23,14:42:00
20.529793718373387,24.54838180541992,20.500072584630576,0.16333738849012613,0.0,0.0,,20.871189952052635,24.54838180541992,21.14631368094643,23.163286692705203,21.090051985309405,21.882916678458255,20.79644062671378,21.976990529247466,20.823651150465864,20.52417697741452,20.514616746132386,7025,0,27,810.0,13.5,2025-04-23 14:42:30,2025-04-23 14:42:30,21.08819580078125,247319.0,0.9183426187434044,2025-04-23,14:42:30
20.528473352872762,24.54838180541992,20.500054262662147,0.1624217691521795,0.0,0.0,,20.872451386342952,24.54838180541992,21.13956867891341,23.163286079643402,21.08892648185578,21.88291632073202,20.79535412020074,21.976988523952986,20.822001938735095,20.52195198281278,20.513071872755095,7025,0,28,840.0,14.0,2025-04-23 14:43:00,2025-04-23 14:43:00,20.92920684814453,246604.0,0.9195288803101328,2025-04-23,14:43:00
20.526201146608535,24.214445114135746,20.500040569187274,0.14966412271880686,0.0,0.0,,20.869161462701136,24.214445114135746,21.12810128355158,22.956408422248998,21.069433099201788,21.73084942380056,20.781413680056342,21.675117745145176,20.794213482254754,20.519963047449448,20.511691827002913,7025,0,29,870.0,14.5,2025-04-23 14:43:30,2025-04-23 14:43:30,20.8562126159668,246726.0,0.9215926143778927,2025-04-23,14:43:30
20.52503878829765,24.214445114135746,20.500030334253996,0.1484657666664444,0.0,0.0,,20.865825664256196,24.214445114135746,21.11748360039296,22.956388320314275,21.061046255680196,21.730837050145954,20.77496439043937,21.675066647571242,20.782404314870163,20.51818037985995,20.51046996783913,7025,0,30,900.0,15.0,2025-04-23 14:44:00,2025-04-23 14:44:00,20.8418197631836,247168.0,0.9223500058664552,2025-04-23,14:44:00
20.52381757273953,24.216402053833008,20.500022683762086,0.14435383984071484,0.0,0.0,,20.861755598437547,24.216402053833008,21.107854927100668,22.86019867955048,21.047421707504782,21.73083194974159,20.771092469255958,21.6939921632247,20.77727969927378,20.51658266297918,20.50937509843916,7025,0,31,930.0,15.5,2025-04-23 14:44:30,2025-04-23 14:44:30,20.82012176513672,246946.0,0.9226797052796968,2025-04-23,14:44:30
20.522917794332134,24.216402053833008,20.500016964633723,0.1436151431945476,0.0,0.0,,20.85803957932162,24.216402053833008,21.099145538266807,22.860184497710613,21.04042032359431,21.730829128976268,20.768402270818765,21.693985447896278,20.773192562870022,20.515150646524823,20.50840454892103,7025,0,32,960.0,16.0,2025-04-23 14:45:00,2025-04-23 14:45:00,20.86265754699707,247445.0,0.9208665688334782,2025-04-23,14:45:00
20.522152223988293,24.16180419921875,20.500012688910385,0.143259996289038,0.0,0.0,,20.854586235534743,24.16180419921875,21.090426246370157,22.86498958801254,21.036199566439908,21.730827286796096,20.76635778439464,21.72975800721209,20.772989741369425,20.513866992769664,20.507522705154724,7025,0,33,990.0,16.5,2025-04-23 14:45:30,2025-04-23 14:45:30,20.82408142089844,246950.0,0.9224486864749948,2025-04-23,14:45:30
20.521452961759582,24.16180419921875,20.50000949199181,0.14284258519045104,0.0,0.0,,20.8515177895481,24.16180419921875,21.082530853528713,22.86498533193607,21.032915160487885,21.730825960292343,20.76471688824492,21.729759524139222,20.77148745958756,20.51271619717796,20.506742192775285,7025,0,34,1020.0,17.0,2025-04-23 14:46:00,2025-04-23 14:46:00,20.845626831054688,247209.0,0.9225076251269168,2025-04-23,14:46:00
20.520321840241827,24.1733512878418,20.50000710143714,0.13847554656956984,0.0,0.0,,20.848363363794995,24.1733512878418,21.07558497830497,22.836530947357343,21.027741223331105,21.578230975727166,20.74589774451337,21.696900298538658,20.76698692445346,20.511682167643176,20.506040968764953,7025,0,35,1050.0,17.5,2025-04-23 14:46:30,2025-04-23 14:46:30,20.85018920898437,247683.0,0.9217278865525692,2025-04-23,14:46:30
20.519376579380136,24.1733512878418,20.500005313657695,0.1358429498023391,0.0,0.0,,20.845535564115515,24.1733512878418,21.06932390719371,22.836525755223843,21.024540302785525,21.446758766515437,20.727051441064443,21.696893040947828,20.76434022870973,20.510752780303957,20.505408186474586,7025,0,36,1080.0,18.0,2025-04-23 14:47:00,2025-04-23 14:47:00,20.85972595214844,247452.0,0.921438488575562,2025-04-23,14:47:00
20.518591711370554,24.191837310791016,20.50000397650817,0.13484663197996638,0.0,0.0,,20.843839239769377,24.191837310791016,21.063961412572553,22.867539118902787,21.024896074941985,21.332998321298625,20.708740251278787,21.666494677118276,20.75975230037306,20.509917099380583,20.50485322860957,7025,0,37,1110.0,18.5,2025-04-23 14:47:30,2025-04-23 14:47:30,20.87656021118164,247780.0,0.9217281333239165,2025-04-23,14:47:30
20.517841509152117,24.191837310791016,20.500002976278722,0.13325504638031374,0.0,0.0,,20.842413133969195,24.191837310791016,21.05912350509153,22.867539769002846,21.024062631943778,21.234062827615617,20.6912681424847,21.666487229170603,20.75713425342029,20.509165445298645,20.50434485042685,7025,0,38,1140.0,19.0,2025-04-23 14:48:00,2025-04-23 14:48:00,20.84173393249512,247782.0,0.9191541102662824,2025-04-23,14:48:00
20.51836338730962,24.19293975830078,20.500002227979593,0.13752270577869458,0.0,0.0,,20.840261460445657,24.19293975830078,21.054763933206267,22.806039869606153,21.017574528219296,21.649388887140976,20.718669040110214,21.73510409109524,20.761253076042728,20.50849124781167,20.503889637546024,7025,0,39,1170.0,19.5,2025-04-23 14:48:30,2025-04-23 14:48:30,20.873262405395508,247660.0,0.920021526487927,2025-04-23,14:48:30
20.51806617225967,24.19293975830078,20.50000166808017,0.13754640073614716,0.0,0.0,,20.838275429820182,24.19293975830078,21.05081540148634,22.80603331247458,21.014390466244404,21.64941439268571,20.728444197370457,21.735112925609037,20.762169794412788,20.507886360451508,20.503483314459867,7025,0,40,1200.0,20.0,2025-04-23 14:49:00,2025-04-23 14:49:00,20.99699783325196,247760.0,0.9178608456772684,2025-04-23,14:49:00
20.51777418827025,24.19293975830078,20.50000124908835,0.1375032522448645,0.0,0.0,,20.836502148172276,24.19293975830078,21.04723640372151,22.806030128304375,21.01225324375398,21.649423089136267,20.73272911044616,21.735115044419206,20.76223532747961,20.507343401505704,20.50312130033141,7025,0,41,1230.0,20.5,2025-04-23 14:49:30,2025-04-23 14:49:30,21.06915664672852,248597.0,0.9173560773058403,2025-04-23,14:49:30
20.51750264763608,24.19293975830078,20.500000935496114,0.13744466467255637,0.0,0.0,,20.83492793704001,24.19293975830078,21.043991042357387,22.806028082419235,21.01062772629926,21.649426915442074,20.734827448277006,21.735115522585772,20.762063864382156,20.506855539251692,20.50279913946462,7025,0,42,1260.0,21.0,2025-04-23 14:50:00,2025-04-23 14:50:00,21.01450538635254,248571.0,0.9196457576507316,2025-04-23,14:50:00
20.51861040637463,24.40613555908203,20.500000700754303,0.15254159686906388,0.0,0.0,,20.83353247793178,24.40613555908203,21.044375048962728,23.06392249275999,21.032326912754943,21.886849202949765,20.756139377065757,21.92516447106403,20.778418116181626,20.50641817501708,20.502508822893383,7025,0,43,1290.0,21.5,2025-04-23 14:50:30,2025-04-23 14:50:30,21.10391998291016,248806.0,0.9196150188299318,2025-04-23,14:50:30
20.51851356014337,24.40613555908203,20.500000525008957,0.15307292653852642,0.0,0.0,,20.832295537430003,24.40613555908203,21.044783893791028,23.063945683911324,21.040514654429593,21.886869055387923,20.765418160015937,21.925195537983903,20.784822919908038,20.50602878098337,20.50225833470659,7025,0,44,1320.0,22.0,2025-04-23 14:51:00,2025-04-23 14:51:00,21.094127655029297,248830.0,0.92103732970301,2025-04-23,14:51:00
20.517948973718518,24.474592208862305,20.500000393411188,0.14908220898320274,0.0,0.0,,20.81623832025059,24.474592208862305,21.046172908905238,23.003650643013717,21.03942826139795,21.796847341730757,20.762902820698308,21.845331642724133,20.781202376637236,20.50567953284081,20.50203252273787,7025,0,45,1350.0,22.5,2025-04-23 14:51:30,2025-04-23 14:51:30,20.99920654296875,248613.0,0.921351407609417,2025-04-23,14:51:30
20.51774637275984,24.474592208862305,20.50000029485462,0.1489645110803557,0.0,0.0,,20.79402200061326,24.474592208862305,21.04737674753312,23.00364993111062,21.039912448901028,21.796844596778165,20.762914152044875,21.845323823971263,20.780588845556814,20.50536116667449,20.50182616159902,7025,0,46,1380.0,23.0,2025-04-23 14:52:00,2025-04-23 14:52:00,20.9316349029541,248795.0,0.9225690955405051,2025-04-23,14:52:00
20.516735961651957,24.23968505859375,20.500000221030717,0.13929630673190554,0.0,0.0,,20.77165654551544,24.23968505859375,21.04471172197477,22.83420533597242,21.025383277207048,21.653011062883927,20.751190301785233,21.791573621963398,20.77599549937997,20.505070290720813,20.501639714562156,7025,0,47,1410.0,23.5,2025-04-23 14:52:30,2025-04-23 14:52:30,20.923614501953125,248966.0,0.9236266196990752,2025-04-23,14:52:30
20.51649198892218,24.23968505859375,20.500000165722884,0.13883925371041375,0.0,0.0,,20.750178379037283,24.23968505859375,21.042137157446295,22.834190137034984,21.019800378972427,21.65300011630939,20.746540606834536,21.79156489328076,20.77436320346425,20.504803134895756,20.501479059786465,7025,0,48,1440.0,24.0,2025-04-23 14:53:00,2025-04-23 14:53:00,20.90069007873535,249084.0,0.923708530555957,2025-04-23,14:53:00
20.51601176587191,23.98467445373535,20.500000124279637,0.1343930675303148,0.0,0.0,,20.729894361242643,23.98467445373535,21.035796079299413,22.73855209247043,21.00826468981751,21.652996075971394,20.744206290842747,21.744865215286904,20.76952872487166,20.50455737490634,20.50132721229029,7025,0,49,1470.0,24.5,2025-04-23 14:53:30,2025-04-23 14:53:30,20.85575294494629,249348.0,0.924930405998845,2025-04-23,14:53:30
20.51580772655632,23.98467445373535,20.500000093219498,0.1340064465835767,0.0,0.0,,20.710902327568157,23.98467445373535,21.029985019068366,22.73853983726366,21.00290970496859,21.652994118514645,20.742844812243646,21.744856381903208,20.767445604989852,20.504330641424758,20.501189036800884,7025,0,50,1500.0,25.0,2025-04-23 14:54:00,2025-04-23 14:54:00,20.81941795349121,248796.0,0.9247577583642824,2025-04-23,14:54:00
20.51517941464198,23.810211181640625,20.50000006993662,0.12739394489664432,0.0,0.0,,20.71802111954948,23.810211181640625,21.022078888130626,22.591216153498507,20.986495742440155,21.652992996018998,20.741953881877834,21.529080351728567,20.747443321114037,20.504121947172877,20.501068589618807,7025,0,51,1530.0,25.5,2025-04-23 14:54:30,2025-04-23 14:54:30,20.74595832824707,248643.0,0.926387933704146,2025-04-23,14:54:30
20.515012218862434,23.810211181640625,20.50000005248023,0.12700401914541076,0.0,0.0,,20.726645581489294,23.810211181640625,21.014963393012533,22.591198659075772,20.9788869080881,21.652992275505152,20.741317297591877,21.529043069669,20.739058686423334,20.503931028277552,20.500961009275706,7025,0,52,1560.0,26.0,2025-04-23 14:55:00,2025-04-23 14:55:00,20.713041305541992,248834.0,0.925747059284503,2025-04-23,14:55:00
20.514611309606174,23.77188491821289,20.500000039389704,0.12603454416988044,0.0,0.0,,20.734721111044387,23.77188491821289,21.00805988291222,22.656716824451955,20.98000479400318,21.509847290401883,20.72444049954382,21.488041494143012,20.73078448896283,20.503755787902286,20.500863346280685,7025,0,53,1590.0,26.5,2025-04-23 14:55:30,2025-04-23 14:55:30,20.73924827575684,248905.0,0.924502947911854,2025-04-23,14:55:30
20.51414994243172,23.77188491821289,20.50000002957095,0.12371564561542688,0.0,0.0,,20.741943629046474,23.77188491821289,21.001940356548598,22.656717920321395,20.97901890828405,21.386551290414047,20.707445516429864,21.488027669504284,20.72612564432031,20.503595938362643,20.500775777955447,7025,0,54,1620.0,27.0,2025-04-23 14:56:00,2025-04-23 14:56:00,20.702680587768555,248750.0,0.9260673994974874,2025-04-23,14:56:00
20.513735478199536,23.77188491821289,20.500000022204773,0.1218710170808818,0.0,0.0,,20.748314439047178,23.77188491821289,20.996537723747757,22.65671696920799,20.977793461750565,21.279892155227305,20.690872591510043,21.488020648794745,20.722898120105636,20.503450503776946,20.500697115930173,7025,0,55,1650.0,27.5,2025-04-23 14:56:30,2025-04-23 14:56:30,20.81355667114257,249437.0,0.9240721980900988,2025-04-23,14:56:30
20.513363417574464,23.77188491821289,20.500000016677717,0.12040787722597499,0.0,0.0,,20.75390741033062,23.77188491821289,20.991770086932913,22.656715771299762,20.97663296353359,21.187153448207944,20.67501737011839,21.488016032763248,20.72041764131648,20.50331832900583,20.500625963447227,7025,0,56,1680.0,28.0,2025-04-23 14:57:00,2025-04-23 14:57:00,20.67672348022461,248778.0,0.9254541825442764,2025-04-23,14:57:00
20.512468949603278,23.63093376159668,20.500000012528833,0.11017540794471653,0.0,0.0,,20.757104107325837,23.63093376159668,20.985364399717987,22.426341829279732,20.95506483438808,21.106203867120197,20.660043579383327,21.492081476331276,20.718774168933724,20.503198006048247,20.50056185069796,7025,0,57,1710.0,28.5,2025-04-23 14:57:30,2025-04-23 14:57:30,20.69956016540528,248917.0,0.9252417723578542,2025-04-23,14:57:30
20.512118578843694,23.63093376159668,20.50000000941528,0.10881210387580895,0.0,0.0,,20.75973169950154,23.63093376159668,20.979605608005656,22.42631904394699,20.94584720842961,21.035332297207088,20.646031022909728,21.49207944195954,20.717270887177857,20.50308750909034,20.50050498915668,7025,0,58,1740.0,29.0,2025-04-23 14:58:00,2025-04-23 14:58:00,20.8166732788086,249202.0,0.924689483832393,2025-04-23,14:58:00
20.512428144801888,23.731555938720703,20.500000007077013,0.11760287443719712,0.0,0.0,,20.764529669761785,23.731555938720703,20.976063440115876,22.668709941344996,20.961978146632443,20.97313849697776,20.633005936721418,21.53028041610647,20.71930591321557,20.502986469867448,20.500457216644357,7025,0,59,1770.0,29.5,2025-04-23 14:58:30,2025-04-23 14:58:30,20.77927017211914,249404.0,0.9249654927346794,2025-04-23,14:58:30
20.51222009519505,23.731555938720703,20.500000005319464,0.11728029101554448,0.0,0.0,,20.768983674983836,23.731555938720703,20.97300097396441,22.66872702915149,20.96693093292832,20.91845872324029,20.620960461716475,21.530285037320805,20.71954360518528,20.50289561133305,20.500411464847147,7025,0,60,1800.0,30.0,2025-04-23 14:59:00,2025-04-23 14:59:00,20.80600929260254,249628.0,0.9249132709471694,2025-04-23,14:59:00
20.513495375829553,23.623687744140625,20.500000004000256,0.12318161091843237,0.0,0.0,,20.770968592295695,23.623687744140625,20.968626938968942,22.64195683010894,20.966614617438783,21.46237005361395,20.66039685720405,21.573172942886462,20.723069170201036,20.502815246830995,20.50037225798177,7025,0,61,1830.0,30.5,2025-04-23 14:59:30,2025-04-23 14:59:30,20.75033187866211,248558.0,0.9253062288278792,2025-04-23,14:59:30
20.51354939256285,23.623687744140625,20.500000003008385,0.12340072015124111,0.0,0.0,,20.772528742936895,23.623687744140625,20.964682568505403,22.64195678783798,20.966647800546095,21.462407254481263,20.67553060753167,21.57317993440594,20.72425980084793,20.502744223902,20.500336357443036,7025,0,62,1860.0,31.0,2025-04-23 15:00:00,2025-04-23 15:00:00,20.86867904663086,249420.0,0.9219869472175448,2025-04-23,15:00:00
20.51425340864423,23.74519920349121,20.500000002263278,0.1308424933787981,0.0,0.0,,20.77386547700241,23.74519920349121,20.963066864506942,22.755262308817784,20.97671733728397,21.600790864610524,20.694637298099206,21.673081207082056,20.733462877908455,20.502681934673443,20.5003022106571,7025,0,63,1890.0,31.5,2025-04-23 15:00:30,2025-04-23 15:00:30,20.86762428283692,249665.0,0.9234129358340176,2025-04-23,15:00:30
20.514311231264546,23.74519920349121,20.500000001704134,0.13116290926540058,0.0,0.0,,20.775032214221067,23.74519920349121,20.961714662110033,22.75527318047379,20.980717787051578,21.60080825442802,20.703821863132017,21.673098571050147,20.737212706660568,20.5026283066211,20.500271666480284,7025,0,64,1920.0,32.0,2025-04-23 15:01:00,2025-04-23 15:01:00,20.847631454467773,249453.0,0.9245197241564544,2025-04-23,15:01:00
20.514021984022648,23.65836334228516,20.500000001281794,0.1260689017237954,0.0,0.0,,20.779419571257804,23.65836334228516,20.959175930989815,22.602335624137407,20.969275262077975,21.631094942695047,20.711780345975132,21.628531926702454,20.735358250645106,20.502581537370787,20.500244865946325,7025,0,65,1950.0,32.5,2025-04-23 15:01:30,2025-04-23 15:01:30,20.844411849975582,249832.0,0.9246558687437958,2025-04-23,15:01:30
